loss
3.802637577056884766e+00
3.634824752807617188e+00
3.616018056869506836e+00
3.668500900268554688e+00
3.452671051025390625e+00
3.682154655456542969e+00
3.566114425659179688e+00
3.447427272796630859e+00
3.584098815917968750e+00
3.572858810424804688e+00
3.412726402282714844e+00
3.466928958892822266e+00
3.467380046844482422e+00
3.555086612701416016e+00
3.280283927917480469e+00
3.467546224594116211e+00
3.547778129577636719e+00
3.481974601745605469e+00
3.461630582809448242e+00
3.389345645904541016e+00
3.419327259063720703e+00
3.344246149063110352e+00
3.226626396179199219e+00
3.304282188415527344e+00
3.554540395736694336e+00
3.412999629974365234e+00
3.339964628219604492e+00
3.313501834869384766e+00
3.305632114410400391e+00
3.271306037902832031e+00
3.416726112365722656e+00
3.324094295501708984e+00
3.389061450958251953e+00
3.266150951385498047e+00
3.329855442047119141e+00
3.344655513763427734e+00
3.205071687698364258e+00
3.321635723114013672e+00
3.278096675872802734e+00
3.309476137161254883e+00
3.341335058212280273e+00
3.184478759765625000e+00
3.369286298751831055e+00
3.280115842819213867e+00
3.210062026977539062e+00
3.265779018402099609e+00
3.213653564453125000e+00
3.181159973144531250e+00
3.360438585281372070e+00
3.242838382720947266e+00
3.289201498031616211e+00
3.445956945419311523e+00
3.419726848602294922e+00
3.301416635513305664e+00
3.342155933380126953e+00
3.341870307922363281e+00
3.336471080780029297e+00
3.251761198043823242e+00
3.279458999633789062e+00
3.348911046981811523e+00
3.277331829071044922e+00
3.514252185821533203e+00
3.252828121185302734e+00
3.391766071319580078e+00
3.303468227386474609e+00
3.375683546066284180e+00
3.234481334686279297e+00
3.376275539398193359e+00
3.404285907745361328e+00
3.217506885528564453e+00
3.173047542572021484e+00
3.148870944976806641e+00
3.302222728729248047e+00
3.240342617034912109e+00
3.193337440490722656e+00
3.310497283935546875e+00
3.467339515686035156e+00
3.399282932281494141e+00
3.258012771606445312e+00
3.307317733764648438e+00
3.196549654006958008e+00
3.243012428283691406e+00
3.333669185638427734e+00
3.275081634521484375e+00
3.172757148742675781e+00
3.267275333404541016e+00
3.315486907958984375e+00
3.311715602874755859e+00
3.179968118667602539e+00
3.301290512084960938e+00
3.281799316406250000e+00
3.279522418975830078e+00
3.551256179809570312e+00
3.391744613647460938e+00
3.420303344726562500e+00
3.210786581039428711e+00
3.316538810729980469e+00
3.329149246215820312e+00
3.074984312057495117e+00
3.313025712966918945e+00
3.228588104248046875e+00
3.237276792526245117e+00
3.319095849990844727e+00
3.400218486785888672e+00
3.369520664215087891e+00
3.349686384201049805e+00
3.218775749206542969e+00
3.424015045166015625e+00
3.444381475448608398e+00
3.277212619781494141e+00
3.242332935333251953e+00
3.032731533050537109e+00
3.282899379730224609e+00
3.436661005020141602e+00
3.336011886596679688e+00
3.377304077148437500e+00
3.282473802566528320e+00
3.289175033569335938e+00
3.331024408340454102e+00
3.260746955871582031e+00
3.259679794311523438e+00
3.366592407226562500e+00
3.141700267791748047e+00
3.441770076751708984e+00
3.406067848205566406e+00
3.386225700378417969e+00
3.176518917083740234e+00
3.340033054351806641e+00
3.438850164413452148e+00
3.433940887451171875e+00
3.113714218139648438e+00
3.327698707580566406e+00
3.147747993469238281e+00
3.322909593582153320e+00
3.321828842163085938e+00
3.310122489929199219e+00
3.325082778930664062e+00
3.229928731918334961e+00
3.413446187973022461e+00
3.242258071899414062e+00
3.364098072052001953e+00
3.264669656753540039e+00
3.279185056686401367e+00
3.243550062179565430e+00
3.251013755798339844e+00
3.130231618881225586e+00
3.322386264801025391e+00
3.221424102783203125e+00
3.135120153427124023e+00
3.271310806274414062e+00
3.174882888793945312e+00
3.235748529434204102e+00
3.227586030960083008e+00
3.341396331787109375e+00
3.353843212127685547e+00
3.350280284881591797e+00
3.300816297531127930e+00
3.085523366928100586e+00
3.264405488967895508e+00
3.470966815948486328e+00
3.449033021926879883e+00
3.539342641830444336e+00
3.194671154022216797e+00
3.323907852172851562e+00
3.264472484588623047e+00
3.270022392272949219e+00
3.153615951538085938e+00
3.219134330749511719e+00
3.188329935073852539e+00
3.278216838836669922e+00
3.140245914459228516e+00
3.337863445281982422e+00
3.359098434448242188e+00
3.260439157485961914e+00
3.284509897232055664e+00
3.392465114593505859e+00
3.189733505249023438e+00
3.180916070938110352e+00
3.225938796997070312e+00
3.337212085723876953e+00
3.251565933227539062e+00
3.257266044616699219e+00
3.363680362701416016e+00
3.297068119049072266e+00
3.206255435943603516e+00
3.262650966644287109e+00
3.377721786499023438e+00
3.309988021850585938e+00
3.380675315856933594e+00
3.331868648529052734e+00
3.229948997497558594e+00
3.244597434997558594e+00
3.267022609710693359e+00
3.228574275970458984e+00
3.180166721343994141e+00
3.275972127914428711e+00
3.314697265625000000e+00
3.279553413391113281e+00
3.696153163909912109e+00
3.266665458679199219e+00
3.225400447845458984e+00
3.242574214935302734e+00
3.328736305236816406e+00
3.221552133560180664e+00
3.441658496856689453e+00
3.508651256561279297e+00
3.351370811462402344e+00
3.337598323822021484e+00
3.183403491973876953e+00
3.247226953506469727e+00
3.419533729553222656e+00
3.568062067031860352e+00
3.146242141723632812e+00
3.199129581451416016e+00
3.193985462188720703e+00
3.388488292694091797e+00
3.255566120147705078e+00
3.202531337738037109e+00
3.342988491058349609e+00
3.374991893768310547e+00
3.221516609191894531e+00
3.176268100738525391e+00
3.343235969543457031e+00
3.180833339691162109e+00
3.220557689666748047e+00
3.169218540191650391e+00
3.545675992965698242e+00
3.251366138458251953e+00
3.161453008651733398e+00
3.298984050750732422e+00
3.344352245330810547e+00
3.199923515319824219e+00
3.202151298522949219e+00
3.331136941909790039e+00
3.370795249938964844e+00
3.167328834533691406e+00
3.262700796127319336e+00
3.287067890167236328e+00
3.297120571136474609e+00
3.350803852081298828e+00
3.072098255157470703e+00
3.117988348007202148e+00
3.138275146484375000e+00
3.227064609527587891e+00
3.408881902694702148e+00
3.335077285766601562e+00
3.320612907409667969e+00
3.334217548370361328e+00
3.275593757629394531e+00
3.199458599090576172e+00
3.258138179779052734e+00
2.936473846435546875e+00
3.084701538085937500e+00
3.514651298522949219e+00
3.382413387298583984e+00
3.269267082214355469e+00
3.245204210281372070e+00
3.244376659393310547e+00
3.161188840866088867e+00
3.230390071868896484e+00
2.975230932235717773e+00
3.106289863586425781e+00
3.580194473266601562e+00
3.203516244888305664e+00
3.199790954589843750e+00
3.243034839630126953e+00
3.212815999984741211e+00
3.413890838623046875e+00
3.257052659988403320e+00
3.415529012680053711e+00
3.210355758666992188e+00
