loss
2.404637813568115234e+00
2.569440841674804688e+00
2.610212326049804688e+00
2.710648536682128906e+00
2.670107841491699219e+00
2.574379920959472656e+00
2.741087913513183594e+00
2.701883316040039062e+00
2.635757446289062500e+00
2.476661205291748047e+00
2.467386245727539062e+00
2.418775796890258789e+00
2.594416379928588867e+00
2.639736652374267578e+00
2.666196823120117188e+00
2.681582450866699219e+00
2.599376201629638672e+00
2.365954875946044922e+00
2.623782634735107422e+00
2.551159381866455078e+00
2.321362733840942383e+00
2.501606464385986328e+00
2.388079404830932617e+00
2.611089229583740234e+00
2.556010246276855469e+00
2.385603427886962891e+00
2.486822605133056641e+00
2.456524610519409180e+00
2.528700828552246094e+00
2.440057277679443359e+00
2.560443878173828125e+00
2.579668283462524414e+00
2.744855880737304688e+00
2.319377422332763672e+00
2.423750400543212891e+00
2.437641143798828125e+00
2.496522426605224609e+00
2.380156517028808594e+00
2.479691505432128906e+00
2.570478916168212891e+00
2.466516494750976562e+00
2.592988252639770508e+00
2.349766492843627930e+00
2.652250289916992188e+00
2.469887018203735352e+00
2.478769063949584961e+00
2.456042289733886719e+00
2.426335811614990234e+00
2.609536647796630859e+00
2.423676967620849609e+00
2.453453540802001953e+00
2.397327184677124023e+00
2.546444892883300781e+00
2.359948158264160156e+00
2.443788528442382812e+00
2.578682422637939453e+00
2.473806858062744141e+00
2.462395191192626953e+00
2.609716892242431641e+00
2.474020481109619141e+00
2.359611034393310547e+00
2.521411180496215820e+00
2.465755939483642578e+00
2.607464790344238281e+00
2.292260885238647461e+00
2.409820556640625000e+00
2.318367242813110352e+00
2.315461635589599609e+00
2.316348552703857422e+00
2.498609542846679688e+00
2.492505550384521484e+00
2.381526947021484375e+00
2.493263006210327148e+00
2.162731170654296875e+00
2.544937133789062500e+00
2.554993152618408203e+00
2.288164854049682617e+00
2.450909852981567383e+00
2.301757335662841797e+00
2.442638635635375977e+00
2.488878250122070312e+00
2.384602546691894531e+00
2.156300067901611328e+00
2.444083213806152344e+00
2.616605520248413086e+00
2.634724378585815430e+00
2.648382186889648438e+00
2.371690511703491211e+00
2.262421607971191406e+00
2.520145893096923828e+00
2.539437055587768555e+00
