loss
3.991998910903930664e+00
4.020017147064208984e+00
4.255984783172607422e+00
4.172929286956787109e+00
4.093518733978271484e+00
3.946586608886718750e+00
3.762139797210693359e+00
3.714187622070312500e+00
3.704329729080200195e+00
3.817360401153564453e+00
4.065235137939453125e+00
3.826267242431640625e+00
3.931706905364990234e+00
3.725818872451782227e+00
3.937899589538574219e+00
3.875244617462158203e+00
3.739996671676635742e+00
3.722943067550659180e+00
3.709100723266601562e+00
3.852261543273925781e+00
3.763459444046020508e+00
4.007812023162841797e+00
3.898672819137573242e+00
3.864296674728393555e+00
3.542194843292236328e+00
3.704763650894165039e+00
3.747799873352050781e+00
3.658388376235961914e+00
3.712861776351928711e+00
3.682745695114135742e+00
3.706818819046020508e+00
3.797026634216308594e+00
3.728345155715942383e+00
3.818291425704956055e+00
3.593567848205566406e+00
3.702123165130615234e+00
3.583090543746948242e+00
3.718551635742187500e+00
3.498146533966064453e+00
3.816173553466796875e+00
3.506211757659912109e+00
3.606454372406005859e+00
3.655497074127197266e+00
3.832818031311035156e+00
3.573871374130249023e+00
3.769847393035888672e+00
4.056448936462402344e+00
3.922808647155761719e+00
3.378962039947509766e+00
3.754982233047485352e+00
3.664121389389038086e+00
3.844763755798339844e+00
3.621282577514648438e+00
3.812909841537475586e+00
3.646224498748779297e+00
3.438480854034423828e+00
3.433804750442504883e+00
3.728446483612060547e+00
3.617465019226074219e+00
3.649105787277221680e+00
3.982157945632934570e+00
3.613472223281860352e+00
3.586832284927368164e+00
3.476931333541870117e+00
3.362603902816772461e+00
3.485655307769775391e+00
4.046257495880126953e+00
3.728749036788940430e+00
3.409228563308715820e+00
3.666956901550292969e+00
3.444772481918334961e+00
3.790179729461669922e+00
3.728501319885253906e+00
3.906803131103515625e+00
3.842985153198242188e+00
3.760509967803955078e+00
3.579787254333496094e+00
3.551731586456298828e+00
3.715104818344116211e+00
3.540813446044921875e+00
4.012223243713378906e+00
3.741856813430786133e+00
3.825960874557495117e+00
3.857272148132324219e+00
3.731781244277954102e+00
3.903913736343383789e+00
3.812679290771484375e+00
3.688682317733764648e+00
3.675259828567504883e+00
3.926636457443237305e+00
3.941341400146484375e+00
3.680944204330444336e+00
3.820984125137329102e+00
3.469673633575439453e+00
3.658524513244628906e+00
3.667449951171875000e+00
3.819618463516235352e+00
3.737715482711791992e+00
3.614573001861572266e+00
3.528524875640869141e+00
3.630321502685546875e+00
3.555959939956665039e+00
3.639270544052124023e+00
3.691984415054321289e+00
3.688835382461547852e+00
3.492674350738525391e+00
4.033852577209472656e+00
3.715710401535034180e+00
3.585850715637207031e+00
3.714388132095336914e+00
3.581346511840820312e+00
3.482567548751831055e+00
3.545466661453247070e+00
3.791046857833862305e+00
3.789685726165771484e+00
3.538692474365234375e+00
3.663358926773071289e+00
3.618706464767456055e+00
3.673420429229736328e+00
3.886361598968505859e+00
3.264561653137207031e+00
3.440944671630859375e+00
3.411541700363159180e+00
3.601364850997924805e+00
3.636872529983520508e+00
3.805412769317626953e+00
3.581984519958496094e+00
3.731830596923828125e+00
3.633347272872924805e+00
3.792594909667968750e+00
3.503076791763305664e+00
3.394137382507324219e+00
3.989381074905395508e+00
3.237462282180786133e+00
3.856414794921875000e+00
3.564430713653564453e+00
3.621178150177001953e+00
3.818667173385620117e+00
3.561077117919921875e+00
3.594160795211791992e+00
3.645382404327392578e+00
3.682968616485595703e+00
3.529541730880737305e+00
3.629870891571044922e+00
3.688118696212768555e+00
3.857167720794677734e+00
3.661354303359985352e+00
3.917061328887939453e+00
3.598166465759277344e+00
3.580787181854248047e+00
3.504791021347045898e+00
3.677141904830932617e+00
3.665953159332275391e+00
3.768834590911865234e+00
3.422100543975830078e+00
3.708206653594970703e+00
3.655265808105468750e+00
3.760518074035644531e+00
3.481640338897705078e+00
3.557518243789672852e+00
3.487985372543334961e+00
3.878956794738769531e+00
3.588709354400634766e+00
3.551224946975708008e+00
3.721705913543701172e+00
3.436218976974487305e+00
3.582513093948364258e+00
3.737696886062622070e+00
3.580423831939697266e+00
3.513010025024414062e+00
3.493553161621093750e+00
4.012377738952636719e+00
3.949151277542114258e+00
3.680736541748046875e+00
3.464835405349731445e+00
3.993636608123779297e+00
3.691617727279663086e+00
3.495913505554199219e+00
3.438297748565673828e+00
3.499615192413330078e+00
3.718842983245849609e+00
3.725528240203857422e+00
3.606374263763427734e+00
3.375901937484741211e+00
3.567889690399169922e+00
3.583695650100708008e+00
3.587202072143554688e+00
3.542537212371826172e+00
3.567849874496459961e+00
3.538608789443969727e+00
3.658051490783691406e+00
3.786104202270507812e+00
3.706621646881103516e+00
3.720895528793334961e+00
3.576090335845947266e+00
3.472829818725585938e+00
3.802370071411132812e+00
3.716233491897583008e+00
3.710729598999023438e+00
3.523684978485107422e+00
3.871612310409545898e+00
3.746458292007446289e+00
3.679105520248413086e+00
3.512947797775268555e+00
3.696519374847412109e+00
3.664749145507812500e+00
3.600698709487915039e+00
3.404968738555908203e+00
3.354381084442138672e+00
3.581386566162109375e+00
3.734074592590332031e+00
3.644102096557617188e+00
3.708950042724609375e+00
3.469398975372314453e+00
3.762686967849731445e+00
3.426020622253417969e+00
3.626187562942504883e+00
3.578742980957031250e+00
3.788200855255126953e+00
3.820827245712280273e+00
3.559504032135009766e+00
3.663128137588500977e+00
4.001015186309814453e+00
3.555013179779052734e+00
3.712457895278930664e+00
3.646452665328979492e+00
3.805634498596191406e+00
3.725593328475952148e+00
3.455535888671875000e+00
3.632938385009765625e+00
3.580612182617187500e+00
3.677584886550903320e+00
3.548108100891113281e+00
3.998036146163940430e+00
3.980162620544433594e+00
3.581679105758666992e+00
3.717284679412841797e+00
3.606755018234252930e+00
3.608961343765258789e+00
